"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","condition","participant_id","comprehension_loop1_attempts","info_comprehension_attempts","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task","correct_response","response_label","correct","selected","rt_valid","foil","key_press"
"html-button-response","10","313689","0.0-5.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","61988","
        <p style=""font-size:22px;"">Select <strong>all</strong> statements that are true:</p>
        
        <div>
          <input type=""checkbox"" id=""opt0"" value=""Members of your family speak Taneg"">
          <label for=""opt0"" style=""font-size:20px;"">Members of your family speak Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt1"" value=""Barely any Tany people speak Taneg now"">
          <label for=""opt1"" style=""font-size:20px;"">Barely any Tany people speak Taneg now</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt2"" value=""Less than half the Tany population speaks Taneg regularly"">
          <label for=""opt2"" style=""font-size:20px;"">Less than half the Tany population speaks Taneg regularly</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt3"" value=""Everyone in the community also speaks English"">
          <label for=""opt3"" style=""font-size:20px;"">Everyone in the community also speaks English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt4"" value=""You grew up speaking Taneg"">
          <label for=""opt4"" style=""font-size:20px;"">You grew up speaking Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt5"" value=""Taneg is quite similar to English"">
          <label for=""opt5"" style=""font-size:20px;"">Taneg is quite similar to English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt6"" value=""Minority languages are often at risk of dying out"">
          <label for=""opt6"" style=""font-size:20px;"">Minority languages are often at risk of dying out</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt7"" value=""The best way to keep minority languages alive is by recording them for future generations"">
          <label for=""opt7"" style=""font-size:20px;"">The best way to keep minority languages alive is by recording them for future generations</label>
        </div>
      
        <br>
      ","0","info_comprehension","","","false","[""Less than half the Tany population speaks Taneg regularly"",""Minority languages are often at risk of dying out"",""The best way to keep minority languages alive is by recording them for future generations""]","","",""
"html-keyboard-response","11","353140","0.0-5.1-0.1-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","31961","
    <img src=""img/landscape.jpg"" style=""max-width:400px; display:block; margin:0 auto 20px;"">
    <p style=""font-size:22px;"">You belong to a community, known as the Tany, who traditionally speak the Taneg language.</p> 
    <p style=""font-size:22px;"">By now, speakers of Taneg are in the minority. About 20% of the population speaks it regularly, including some children, but everyone also speaks English.</p> 
    <p style=""font-size:22px;"">You did not grow up speaking it, but your grandparents did, and your parents spoke some, and you have decided to become a speaker!</p> 
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      "," ","","","","","","","",""
"html-keyboard-response","12","356521","0.0-5.1-0.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","2371","
    <p style=""font-size:22px;"">You think this is an important moment.</p> 
    <p style=""font-size:22px;"">Minority languages like this often die out, or are left with only a few enthusiasts keeping them alive.</p> 
    <p style=""font-size:22px;"">You, like many Tany people, want to avoid this future for Taneg. Recording it for future generations is not enough; you think the only way to keep it alive is for people like you to learn and use the language.</p>
      <img src=""img/DrogekTrend.png"" style=""max-width:600px; display:block; margin:0 auto 20px;"">
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-keyboard-response","13","358405","0.0-5.1-0.1-2.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","881","
    <p style=""font-size:22px;"">Today you’ll learn just a small part of the language.</p> 
    <p style=""font-size:22px;"">You know that Taneg is quite different from English, so you’ll need to pay careful attention to how it works.</p>
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-keyboard-response","14","360105","0.0-5.1-0.1-3.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","681","
    <p style=""font-size:22px;"">Be part of a bright future for Taneg! You don’t want it to die out…</p> 
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-button-response","15","408080","0.0-5.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","46955","
        <p style=""font-size:22px;"">Select <strong>all</strong> statements that are true:</p>
        
        <div>
          <input type=""checkbox"" id=""opt0"" value=""Members of your family speak Taneg"">
          <label for=""opt0"" style=""font-size:20px;"">Members of your family speak Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt1"" value=""Barely any Tany people speak Taneg now"">
          <label for=""opt1"" style=""font-size:20px;"">Barely any Tany people speak Taneg now</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt2"" value=""Less than half the Tany population speaks Taneg regularly"">
          <label for=""opt2"" style=""font-size:20px;"">Less than half the Tany population speaks Taneg regularly</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt3"" value=""Everyone in the community also speaks English"">
          <label for=""opt3"" style=""font-size:20px;"">Everyone in the community also speaks English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt4"" value=""You grew up speaking Taneg"">
          <label for=""opt4"" style=""font-size:20px;"">You grew up speaking Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt5"" value=""Taneg is quite similar to English"">
          <label for=""opt5"" style=""font-size:20px;"">Taneg is quite similar to English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt6"" value=""Minority languages are often at risk of dying out"">
          <label for=""opt6"" style=""font-size:20px;"">Minority languages are often at risk of dying out</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt7"" value=""The best way to keep minority languages alive is by recording them for future generations"">
          <label for=""opt7"" style=""font-size:20px;"">The best way to keep minority languages alive is by recording them for future generations</label>
        </div>
      
        <br>
      ","0","info_comprehension","","","false","[""Members of your family speak Taneg"",""Less than half the Tany population speaks Taneg regularly"",""Everyone in the community also speaks English""]","","",""
"html-keyboard-response","16","417356","0.0-5.2-0.2-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","7083","
    <img src=""img/landscape.jpg"" style=""max-width:400px; display:block; margin:0 auto 20px;"">
    <p style=""font-size:22px;"">You belong to a community, known as the Tany, who traditionally speak the Taneg language.</p> 
    <p style=""font-size:22px;"">By now, speakers of Taneg are in the minority. About 20% of the population speaks it regularly, including some children, but everyone also speaks English.</p> 
    <p style=""font-size:22px;"">You did not grow up speaking it, but your grandparents did, and your parents spoke some, and you have decided to become a speaker!</p> 
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-keyboard-response","17","419003","0.0-5.2-0.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","627","
    <p style=""font-size:22px;"">You think this is an important moment.</p> 
    <p style=""font-size:22px;"">Minority languages like this often die out, or are left with only a few enthusiasts keeping them alive.</p> 
    <p style=""font-size:22px;"">You, like many Tany people, want to avoid this future for Taneg. Recording it for future generations is not enough; you think the only way to keep it alive is for people like you to learn and use the language.</p>
      <img src=""img/DrogekTrend.png"" style=""max-width:600px; display:block; margin:0 auto 20px;"">
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-keyboard-response","18","420655","0.0-5.2-0.2-2.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","650","
    <p style=""font-size:22px;"">Today you’ll learn just a small part of the language.</p> 
    <p style=""font-size:22px;"">You know that Taneg is quite different from English, so you’ll need to pay careful attention to how it works.</p>
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-keyboard-response","19","422193","0.0-5.2-0.2-3.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","536","
    <p style=""font-size:22px;"">Be part of a bright future for Taneg! You don’t want it to die out…</p> 
      <p style=""font-size:20px;""><i>Press any key to continue.</i></p>
      ","v","","","","","","","",""
"html-button-response","20","522360","0.0-5.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","99160","
        <p style=""font-size:22px;"">Select <strong>all</strong> statements that are true:</p>
        
        <div>
          <input type=""checkbox"" id=""opt0"" value=""Members of your family speak Taneg"">
          <label for=""opt0"" style=""font-size:20px;"">Members of your family speak Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt1"" value=""Barely any Tany people speak Taneg now"">
          <label for=""opt1"" style=""font-size:20px;"">Barely any Tany people speak Taneg now</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt2"" value=""Less than half the Tany population speaks Taneg regularly"">
          <label for=""opt2"" style=""font-size:20px;"">Less than half the Tany population speaks Taneg regularly</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt3"" value=""Everyone in the community also speaks English"">
          <label for=""opt3"" style=""font-size:20px;"">Everyone in the community also speaks English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt4"" value=""You grew up speaking Taneg"">
          <label for=""opt4"" style=""font-size:20px;"">You grew up speaking Taneg</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt5"" value=""Taneg is quite similar to English"">
          <label for=""opt5"" style=""font-size:20px;"">Taneg is quite similar to English</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt6"" value=""Minority languages are often at risk of dying out"">
          <label for=""opt6"" style=""font-size:20px;"">Minority languages are often at risk of dying out</label>
        </div>
      
        <div>
          <input type=""checkbox"" id=""opt7"" value=""The best way to keep minority languages alive is by recording them for future generations"">
          <label for=""opt7"" style=""font-size:20px;"">The best way to keep minority languages alive is by recording them for future generations</label>
        </div>
      
        <br>
      ","0","info_comprehension","","","true","[""Members of your family speak Taneg"",""Less than half the Tany population speaks Taneg regularly"",""Everyone in the community also speaks English"",""Minority languages are often at risk of dying out""]","","",""
"html-keyboard-response","21","541439","0.0-6.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","19077","<p style=""font-size:20px;"">That's right! Tany people all speak English, but 20% speak Taneg.</p><p style=""font-size:20px;"">This is better than for some other minority languages, which are barely spoken at all.</p><p style=""font-size:20px;""><i>Press any key to continue.</i></p>","d","","","","","","","",""
"html-keyboard-response","22","581783","0.0-7.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","39334","
       <p style=""font-size:24px;"">The following screens will introduce you to the language.</p>
       <p style=""font-size:20px;"">First you'll see pairs of words and images. Try to learn the words!</p>
       <p style=""font-size:20px;"">Later you’ll be asked to choose the correct word or image.</p>
       <p style=""font-size:20px;"">After that you'll move on to some more complex phrases</p>
       <p style=""font-size:20px;"">Finally you'll be asked to produce some Taneg yourself.</p>
      <p></p>
       <p style=""font-size:20px;""><i>Press any key to begin.</i></p>
    ","d","","","","","","","",""
"image-keyboard-response","23","588810","0.0-8.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Umbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","24","595324","0.0-8.0-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Man.png","null","exposure","","","","","false","",""
"image-keyboard-response","25","601873","0.0-8.0-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Sandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","26","608424","0.0-8.0-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Woman.png","null","exposure","","","","","false","",""
"image-keyboard-response","27","614973","0.0-9.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Umbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","28","621523","0.0-9.0-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Woman.png","null","exposure","","","","","false","",""
"image-keyboard-response","29","628073","0.0-9.0-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Sandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","30","634624","0.0-9.0-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/Man.png","null","exposure","","","","","false","",""
"html-keyboard-response","31","646889","0.0-10.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","11740","
      <p style=""font-size:24px;"">In the next section you'll have to make a choice!</p>
      <p style=""font-size:20px;"">You'll see either an image with two words or a word with two images.</p>
      <p style=""font-size:20px;"">In each case click the matching word or image.</p>
      <p style=""font-size:20px;""><i>Press any key when you're ready.</i></p>

    ","g","","","","","","","",""
"image-button-response","32","649385","0.0-11.0-0.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","1484","img/Umbrella.png","1","word_selection","pilg","pilg","true","","","kers",""
"html-keyboard-response","33","650900","0.0-11.0-0.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","34","660752","0.0-11.0-0.1-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","9851","img/Man.png","0","word_selection","kiv","kers","false","","","kers",""
"html-keyboard-response","35","662299","0.0-11.0-0.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","36","665872","0.0-11.0-0.2-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","3571","img/Man.png","1","word_selection","kiv","kiv","true","","","kers",""
"html-keyboard-response","37","667384","0.0-11.0-0.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","38","670464","0.0-11.0-0.3-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","3079","img/Woman.png","0","word_selection","kers","kers","true","","","kiv",""
"html-keyboard-response","39","671999","0.0-11.0-0.3-1.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","40","673392","0.0-11.0-0.4-0.4","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","1391","img/Sandwich.png","1","word_selection","teban","teban","true","","","pilg",""
"html-keyboard-response","41","674924","0.0-11.0-0.4-1.4","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","42","716936","0.0-12.0-0.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","42011","img/Man.png","0","image_selection","img/Man.png","img/Man.png","true","","","img/Umbrella.png",""
"html-keyboard-response","43","718449","0.0-12.0-0.0-1.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","44","722720","0.0-12.0-0.1-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","4269","img/Sandwich.png","1","image_selection","img/Sandwich.png","img/Sandwich.png","true","","","img/Man.png",""
"html-keyboard-response","45","724249","0.0-12.0-0.1-1.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","46","726360","0.0-12.0-0.2-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","2109","img/Umbrella.png","1","image_selection","img/Umbrella.png","img/Umbrella.png","true","","","img/Man.png",""
"html-keyboard-response","47","727900","0.0-12.0-0.2-1.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","48","729560","0.0-12.0-0.3-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","1659","img/Woman.png","0","image_selection","img/Woman.png","img/Woman.png","true","","","img/Sandwich.png",""
"html-keyboard-response","49","731100","0.0-12.0-0.3-1.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"html-keyboard-response","50","737979","0.0-13.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","6879","
      <p style=""font-size:24px;"">Now it's time to learn some adjectives...</p>
       <p style=""font-size:24px;"">Look at the image in each case and try to learn the word that goes with it.</p>
      <p style=""font-size:22px;""><i>Press any key when you're ready.</i></p>
    ","h","","","","","","","",""
"image-keyboard-response","51","745023","0.0-14.0-0.0","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/BigUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","52","751574","0.0-14.0-0.1","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/SmallMan.png","null","exposure","","","","","false","",""
"image-keyboard-response","53","758123","0.0-14.0-0.2","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/BadUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","54","764674","0.0-14.0-0.3","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/GoodUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","55","771223","0.0-14.0-0.4","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/SmallSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","56","777773","0.0-14.0-0.5","69f914fa7e3892745f6d89ce","6a42e2df51d202e3a70b4753","6a42e553ffa43de6ea16ca66","ImmersiveNoDrogek","o0mu4qupz0","0","2","","","","","","null","img/SmallWoman.png","null","exposure","","","","","false","",""
