"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","condition","participant_id","comprehension_loop1_attempts","info_comprehension_attempts","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task","correct_response","response_label","correct","selected","rt_valid","foil","key_press"
"html-button-response","156","826635","0.0-25.0-0.14","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","4311","img/Woman2.png","0","production","dew gersu","teban kivu tan","false","","","",""
"html-button-response","157","830827","0.0-25.0-0.15","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","4191","img/BigSandwich2.png","0","production","dew debanu pir","kers tebanu teban","false","","","",""
"html-button-response","158","833555","0.0-25.0-0.16","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","2727","img/SmallMan.png","0","production","kiv kas","dan teban kiv","false","","","",""
"html-button-response","159","838779","0.0-25.0-0.17","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","5223","img/GoodSandwich4.png","0","production","kra sebanu tan","tan turu tebanu","false","","","",""
"html-button-response","160","846027","0.0-25.0-0.18","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","7247","img/BigWoman.png","0","production","kers bir","gas kers kiv bilgu","false","","","",""
"html-button-response","161","853651","0.0-25.0-0.19","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","7623","img/BadUmbrella4.png","0","production","kra filgu turu","kersu kas gas","false","","","",""
"html-keyboard-response","162","857152","0.0-26.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","3501","
      <p style=""font-size:24px;"">Thank you! We're almost done!</p>
       <p style=""font-size:20px;"">There are just a few final survey questions...</p>
      <p style=""font-size:20px;""><i>Press any key when you're ready.</i></p>

    ","j","","","","","","","",""
"survey-text","163","867572","0.0-27.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","648425","","","LanguagesSurvey","","","","","",""," "
"survey-likert","164","867579","0.0-28.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","641918","","","MotivationLikert","","","","","",""," "
"survey-likert","165","867587","0.0-29.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","635415","","","EngagementLikert","","","","","",""," "
"survey-text","166","867598","0.0-30.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","628896","","","EngagementSurvey","","","","","",""," "
"survey-likert","167","867600","0.0-31.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","622386","","","DistractionLikert","","","","","",""," "
"survey-text","168","867608","0.0-32.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","615873","","","FeedbackSurvey","","","","","",""," "
"html-keyboard-response","169","867610","0.0-33.0","6994a3207108947586c5f99c","6a42e2df51d202e3a70b4753","6a42e4130643bdce4fc38b09","NonImmersiveDrogek","6u1hyeb6y3","0","2","","","","","","609357","","","","","","","","",""," "
